tabela_fonte,alimento_id,alimento,grupo,ivn,origem_animal,umidade_pct,energia_kcal,proteina_g,lipideos_g,colesterol_mg,carboidrato_g,fibra_alimentar_g,calcio_mg,magnesio_mg,manganes_mg,fosforo_mg,ferro_mg,sodio_mg,potassio_mg,cobre_mg,zinco_mg,se,rae_mcg,tiamina_mg,riboflavina_mg,niacina_mg,ac_pantontenico,piridoxina_mg,folato_dfe,vit_b12,c_mg,colina_total,vit_k_filoquinona,vit_a_ui,betacaroteno,vit_e_alfatocoferol,vitamina_d,luteina_zeoxantina,ac_graxos_total_saturados,col_18_e_1_indifernciado,col_18_e_2_indiferenciado,col_18_e_3_indiferenciado,col_22_e_6_n3_dha,col_20_e_5_n3_epa,ac_graxos_totais_monoinsaturados,ac_graxos_totais_poliinsaturados,triptofano,treonina,isoleucina,leucina,lisina,metionina,cisteina,tirosina,fenilalanina,valina,histidina
TACO,263,"Margarina, com óleo hidrogenado, com sal (65% de lipídeos)",Óleo,,,32.23133333333334,596.1195169563294,0.0,67.43433333333334,0.0,0.0,0.0,5.556,1.1306666666666665,0.0,7.258,0.0873333333333333,894.0386666666667,21.419666666666668,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,14.9,17.87,19.48,1.74,,,18.2,21.4,,,,,,,,,,,
TACO,264,"Margarina, com óleo hidrogenado, sem sal (80% de lipídeos)",Óleo,,,19.585666666666665,722.525625804901,0.0,81.73366666666665,0.0,0.0,0.0,2.597,0.543,0.0,3.749,0.0526666666666666,77.891,1.7696666666666667,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
TACO,265,"Margarina, com óleo interesterificado, com sal (65%de lipídeos)",Óleo,,,31.969,594.4516933333332,0.0,67.24566666666665,0.0,0.0,0.0,4.543333333333333,1.2336666666666667,0.0,5.965333333333334,0.0,560.7976666666667,14.711333333333334,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,21.9,14.7,24.85,2.64,,,15.0,27.6,,,,,,,,,,,
TACO,266,"Margarina, com óleo interesterificado, sem sal (65% de lipídeos)",Óleo,,,33.37,593.1374902381897,0.0,67.097,0.0,0.0,0.0,4.963666666666667,1.1493333333333335,0.0,7.161333333333334,0.0766666666666666,33.19433333333333,4.73,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0,,,,,,,,20.9,14.07,23.79,2.58,,,14.4,26.5,,,,,,,,,,,
TACO,267,"Óleo, de babaçu",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,50.9,18.51,27.17,2.86,,,18.6,30.2,,,,,,,,,,,
TACO,268,"Óleo, de canola",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,61.14,20.87,6.78,,,62.6,28.4,,,,,,,,,,,
TACO,269,"Óleo, de girassol",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,25.15,62.22,0.39,,,25.4,62.6,,,,,,,,,,,
TACO,270,"Óleo, de milho",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,33.04,49.94,0.96,,,33.4,50.9,,,,,,,,,,,
TACO,271,"Óleo, de pequi",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,39.9,54.73,3.74,0.51,,,55.8,4.2,,,,,,,,,,,
TACO,272,"Óleo, de soja",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,15.2,22.98,53.85,5.72,,,23.3,60.0,,,,,,,,,,,
TACO,522,"Chantilly, spray, com gordura vegetal",Óleo,,,55.1426666,314.9560002666667,0.525,27.270666666666667,0.0,16.85500006666667,0.0,2.2743333333333333,0.8463333333333334,0.0,15.646333333333333,0.0,109.70366666666666,5.1113333333333335,0.0143333333333333,0.074,,,0.07,0.0,0.0,,0.0,,,,,,,,,,,25.9,0.05,0.08,,,,0.1,0.1,,,,,,,,,,,
USDA,1001,"Manteiga, salgados",Óleo,,,15.87,717.0,0.85,81.11,215.0,0.06,0.0,24.0,2.0,0.0,24.0,0.02,643.0,24.0,0.0,0.09,1.0,684.0,0.005,0.034,0.042,0.11,0.003,3.0,0.17,0.0,18.8,7.0,2499.0,158.0,2.32,60.0,0.0,51.368,19.961,2.728,0.315,0.0,0.0,21.021,3.043,0.012,0.038,0.051,0.083,0.067,0.021,0.008,0.041,0.041,0.057,0.023
USDA,1003,"Óleo de manteiga, anidro",Óleo,,,0.24,876.0,0.28,99.48,256.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,2.0,5.0,0.001,0.01,0.0,840.0,0.001,0.005,0.003,0.01,0.001,0.0,0.01,0.0,22.3,8.6,3069.0,193.0,2.8,73.0,0.0,61.924,25.026,2.247,1.447,0.0,0.0,28.732,3.694,0.004,0.013,0.017,0.027,0.022,0.007,0.003,0.014,0.014,0.019,0.008
USDA,1145,"Manteiga, sem sal",Óleo,,,17.94,717.0,0.85,81.11,215.0,0.06,0.0,24.0,2.0,0.004,24.0,0.02,11.0,24.0,0.016,0.09,1.0,684.0,0.005,0.034,0.042,0.11,0.003,3.0,0.17,0.0,18.8,7.0,2499.0,158.0,2.32,60.0,0.0,51.368,19.961,2.728,0.315,0.0,0.0,21.021,3.043,0.012,0.038,0.051,0.083,0.067,0.021,0.008,0.041,0.041,0.057,0.023
USDA,4001,"Gordura, sebo bovino",Óleo,,,0.0,902.0,0.0,100.0,109.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,0.0,0.0,0.0,2.7,28.0,0.0,49.8,36.0,3.1,0.6,0.0,0.0,41.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4002,banha de porco,Óleo,,,0.0,902.0,0.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,0.0,0.0,0.0,0.6,102.0,0.0,39.2,41.2,10.2,1.0,0.0,0.0,45.1,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4034,"Óleo, soja, salada ou de cozinha, (parcialmente hidrogenado)",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,24.7,0.0,0.0,8.1,0.0,0.0,14.9,42.5,34.9,2.6,0.0,0.0,43.0,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4037,"Óleo, farelo de arroz",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.07,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24.7,0.0,0.0,32.3,,0.0,19.7,39.1,33.4,1.6,0.0,0.0,39.3,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4038,"Oil, gérmen de trigo",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.7,0.0,0.0,149.4,0.0,0.0,18.8,14.6,54.8,6.9,0.0,0.0,15.1,61.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4042,"Oil, amendoim, salada ou cozinhar",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,15.69,0.0,0.0,16.9,44.8,32.0,0.0,0.0,0.0,46.2,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4044,"Óleo, soja, salada ou cozinhar",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,183.9,0.0,0.0,8.18,0.0,0.0,15.65,22.55,50.952,6.789,0.0,0.0,22.783,57.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4047,"Oil, coco",Óleo,True,,0.0,862.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.0,0.09,0.0,0.0,86.5,5.8,1.8,0.0,0.0,0.0,5.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4053,"Oil, azeitona, salada ou cozinhar",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.56,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,60.2,0.0,0.0,14.35,0.0,0.0,13.808,71.269,9.762,0.761,0.0,0.0,72.961,10.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4055,"Oil, palm",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,8.0,0.0,0.0,15.94,,0.0,49.3,36.6,9.1,0.2,0.0,0.0,37.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4058,"Oil, gergelim, salada ou cozinhar",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,13.6,0.0,0.0,1.4,0.0,0.0,14.2,39.3,41.3,0.3,0.0,0.0,39.7,41.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4060,"Óleo de girassol, linoleico (inferior a 60%)",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.03,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.4,0.0,0.0,41.08,,0.0,10.1,45.3,39.8,0.2,0.0,0.0,45.4,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4073,"Margarina, regular, duro, soja (hidrogenado)",Óleo,,,15.7,719.0,0.9,80.5,0.0,0.9,0.0,30.0,3.0,,23.0,0.0,943.0,42.0,,0.0,0.0,819.0,0.01,0.037,0.023,0.084,0.009,1.0,0.1,0.2,,,3577.0,610.0,3.1,,0.0,16.7,39.1,19.4,1.5,0.0,0.0,39.3,20.9,0.012,0.039,0.052,0.084,0.068,0.021,0.008,0.041,0.041,0.057,0.023
USDA,4501,"Óleo, manteiga de cacau",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,24.7,0.0,0.0,1.8,,0.0,59.7,32.6,2.8,0.1,0.0,0.0,32.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4502,"Óleo de semente de algodão, salada ou cozinhar",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,24.7,0.0,0.0,35.3,0.0,0.0,25.9,17.0,51.5,0.2,0.0,0.0,17.8,51.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4506,"Óleo de girassol, linoleico, (aprox. 65%)",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.4,0.0,0.0,41.08,0.0,0.0,10.3,19.5,65.7,0.0,0.0,0.0,19.5,65.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4510,"Óleo, de cártamo, salada ou de cozinha, linoleico, (mais de 70%)",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,7.1,0.0,0.0,34.1,,0.0,6.203,14.355,74.623,0.0,0.0,0.0,14.355,74.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4511,"Petróleo, cártamo, salada ou de cozinha, de alta oléico (óleo de cártamo primário do comércio)",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.1,0.0,0.0,34.1,0.0,0.0,7.541,74.837,12.724,0.096,0.0,0.0,75.221,12.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4513,"O óleo vegetal, de palmiste",Óleo,True,,0.0,862.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,24.7,0.0,0.0,3.81,0.0,0.0,81.5,11.4,1.6,0.0,0.0,0.0,11.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4514,"Oil, poppyseed",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,11.4,,0.0,13.5,19.7,62.4,0.0,0.0,0.0,19.7,62.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4515,"Oil, tomatoseed",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.8,,0.0,19.7,21.9,50.8,2.3,0.0,0.0,22.8,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4516,"Oil, teaseed",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,21.1,49.9,22.2,0.7,0.0,0.0,51.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4517,"Óleo, semente de uva",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,28.8,,0.0,9.6,15.8,69.6,0.1,0.0,0.0,16.1,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4518,"Oil, milho, industrial e varejo, tudo salada propósito ou cozinhar",Óleo,True,,0.0,900.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.9,0.0,0.0,14.3,0.0,0.0,12.948,27.333,53.515,1.161,0.0,0.0,27.576,54.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4520,"Fat, sebo de carneiro",Óleo,,,0.0,902.0,0.0,100.0,102.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.8,0.0,0.0,0.0,2.8,28.0,0.0,47.3,37.6,5.5,2.3,0.0,0.0,40.6,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4528,"Oil, noz",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,15.0,0.0,0.0,0.4,0.0,0.0,9.1,22.2,52.9,10.4,0.0,0.0,22.8,63.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4529,"Oil, amêndoa",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,7.0,0.0,0.0,39.2,0.0,0.0,8.2,69.4,17.4,0.0,0.0,0.0,69.9,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4530,"Óleo, semente de damasco",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,4.0,,0.0,6.3,58.5,29.3,0.0,0.0,0.0,60.0,29.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4531,"Óleo, lecitina de soja",Óleo,True,,0.0,763.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,183.9,0.0,0.0,8.18,0.0,0.0,15.005,10.574,40.182,5.136,0.0,0.0,10.977,45.318,,,,,,,,,,,
USDA,4532,"Oil, avelã",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,47.2,,0.0,7.4,77.8,10.1,0.0,0.0,0.0,78.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4534,"Oil, babaçu",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,19.1,,0.0,81.2,11.4,1.6,0.0,0.0,0.0,11.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4536,"Oil, sheanut",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,46.6,43.5,4.9,0.3,0.0,0.0,44.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4541,"Oil, cupu assu",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6,,0.0,53.2,38.7,3.8,0.0,0.0,0.0,38.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4542,"Gordura, frango",Óleo,,,0.2,900.0,0.0,99.8,85.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.4,0.0,0.0,0.0,2.7,191.0,0.0,29.8,37.3,19.5,1.0,0.0,0.0,44.7,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4543,"Óleo, soja, salada ou de cozinha, (parcialmente hidrogenado) e algodão",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,24.7,0.0,0.0,12.1,0.0,0.0,18.0,29.3,45.3,2.8,0.0,0.0,29.5,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4545,"Óleo de girassol, linoleico, (parcialmente hidrogenado)",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.4,0.0,0.0,41.08,,0.0,13.0,46.0,35.3,0.9,0.0,0.0,46.2,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4549,"Encurtando industrial, banha de porco e óleo vegetal",Óleo,,,0.0,900.0,0.0,100.0,56.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,1.0,,,35.7,38.0,18.1,1.0,0.0,0.0,40.7,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4572,"Óleo, manteiga noz-moscada",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.2,,0.0,90.0,4.8,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4573,"Óleo, manteiga ucuhuba",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6,,0.0,85.2,6.7,2.9,0.0,0.0,0.0,6.7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4574,"Fat, pato",Óleo,,,0.2,882.0,0.0,99.8,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.4,0.0,0.0,0.0,2.7,191.0,0.0,33.2,44.2,12.0,1.0,0.0,0.0,49.3,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4575,"Fat, peru",Óleo,,,0.2,900.0,0.0,99.8,102.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.4,0.0,0.0,0.0,2.9,191.0,0.0,29.4,35.9,21.2,1.4,0.0,0.0,42.9,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4576,"Fat, ganso",Óleo,,,0.2,900.0,0.0,99.8,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,2.7,,,27.7,53.5,9.8,0.5,0.0,0.0,56.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USDA,4581,"Oil, abacate",Óleo,True,,0.0,884.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,11.56,67.889,12.53,0.957,,,70.554,13.486,,,,,,,,,,,
USDA,4582,"Oil, canola",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,71.3,0.0,0.0,17.46,0.0,0.0,7.365,61.744,19.005,9.137,0.0,0.0,63.276,28.142,,,,,,,,,,,
USDA,4583,"Oil, mostarda",Óleo,True,,0.0,884.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,11.582,11.607,15.332,5.899,,,59.187,21.23,,,,,,,,,,,
USDA,4584,Óleo de girassol alto oléico (70% ou mais),Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,5.4,0.0,0.0,41.08,0.0,0.0,9.859,82.63,3.606,0.192,0.0,0.0,83.689,3.798,,,,,,,,,,,
USDA,4585,", Margarina, manteiga mistura, óleo de soja Margarina-like e manteiga",Óleo,,,17.07,727.0,0.31,80.32,12.0,0.77,0.0,10.0,1.0,0.006,10.0,0.04,719.0,22.0,0.01,0.03,0.2,819.0,0.009,0.023,0.022,0.041,0.009,2.0,0.0,0.1,6.5,86.5,3571.0,610.0,3.88,1.0,0.0,14.198,30.068,21.533,2.638,0.0,0.0,30.292,24.17,,,,,,,,,,,
USDA,4588,"Oil, aveia",Óleo,True,,0.0,884.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,24.7,0.0,0.0,14.4,,0.0,19.62,34.9,39.08,1.79,,,35.11,40.87,,,,,,,,,,,
USDA,4589,"O óleo de peixe, fígado de bacalhau",Óleo,,,0.0,902.0,0.0,100.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,100000.0,,,10000.0,,22.608,20.653,0.935,0.935,10.968,6.898,46.711,22.541,,,,,,,,,,,
